Project_ID,Description,Type,Location,Site_Conditions,Square_Footage,Floors,Units,Foundation,Framing,Exterior_Finish,Roofing,HVAC,Plumbing,Electrical,Fire_Protection,Permitting_Fees,cost_estimation
679,1,1,1,9,70303,2,24,3,3,3,2,1,6,285,0,3089.45,38000
680,1,1,5,10,25165,15,17,1,3,2,2,2,4,512,0,2509.35,70000
681,1,3,5,7,79804,7,33,2,2,3,2,2,3,367,0,3201.76,62000
682,2,3,3,2,91359,7,82,1,2,1,2,1,6,860,1,4334.18,103000
683,2,2,2,1,27034,1,70,1,2,3,3,2,2,526,0,4452.95,73000
684,1,2,3,5,85049,6,17,1,3,1,2,2,1,516,1,128.74,35000
685,2,3,3,8,3733,10,42,1,3,2,2,1,2,324,0,3216.53,80000
686,2,3,5,8,70016,6,77,3,3,3,2,2,4,495,0,1698.36,103000
687,1,1,2,4,40117,1,31,1,1,3,3,2,4,573,0,4044.21,34000
688,2,2,2,5,80070,12,97,1,1,3,1,2,6,720,1,2599.22,133000
689,1,2,3,10,53956,13,27,1,1,2,2,1,6,522,0,1319.88,74000
690,1,1,1,10,9585,11,69,2,2,1,3,1,3,461,1,4018.56,110000
691,1,3,1,10,29032,5,65,1,1,1,3,1,1,467,0,4211.77,88000
692,1,3,5,3,4937,11,85,2,3,1,1,1,6,596,0,437.3,118000
693,2,2,1,1,25704,10,35,3,2,3,2,2,2,177,1,2060.4,65000
694,2,3,3,10,92678,3,6,2,2,1,1,1,6,159,0,504.01,23000
695,1,3,1,10,7517,10,86,2,3,2,3,2,5,327,1,2091.3,124000
696,2,3,3,5,63515,14,17,3,3,1,1,2,6,808,0,3439.68,59000
697,2,3,5,5,50741,7,35,3,3,1,3,2,5,699,1,392.3,56000
698,1,2,1,8,55094,6,29,2,2,1,2,2,3,158,0,2014.39,55000
699,2,2,2,4,55606,7,57,2,3,1,2,1,4,826,0,3769.38,78000
700,2,1,3,7,46093,11,67,3,1,2,1,1,6,644,1,3750.33,108000
701,1,1,4,4,23280,2,60,1,3,2,2,2,6,670,0,4097.7,66000
702,2,3,4,1,11329,8,20,3,2,1,1,1,6,241,0,836.93,44000
703,1,3,5,9,76577,2,81,1,1,1,1,1,6,499,1,313.89,95000
704,1,2,3,8,79567,7,43,1,1,1,3,2,1,563,0,302.77,72000
705,2,3,1,2,5369,4,87,1,3,1,3,1,5,836,1,1097.07,99000
706,1,2,3,9,78979,5,56,2,2,1,1,1,1,860,1,377.02,79000
707,1,1,5,2,77222,4,38,1,2,1,1,2,2,585,1,2112.14,50000
708,2,2,3,3,62452,3,43,2,2,1,3,2,3,202,0,2765.93,52000
709,2,3,4,3,4049,8,84,1,1,3,3,1,4,337,1,4326.22,108000
710,1,1,5,7,28541,9,63,2,3,1,2,1,1,142,1,3218.48,98000
711,1,3,1,2,47468,8,74,1,3,3,1,2,6,422,0,4982.64,98000
712,2,3,4,5,9570,11,70,3,2,1,1,1,6,715,0,1178.77,103000
713,2,1,2,2,10256,4,92,1,2,2,2,2,2,968,1,4079.87,104000
714,1,3,5,1,88217,10,57,3,3,3,2,2,1,599,1,2228.01,87000
715,1,2,4,4,71470,3,23,2,1,1,1,2,1,777,0,4240.62,32000
716,1,3,2,6,2806,12,74,3,1,3,3,2,4,454,1,750.26,118000
717,1,3,3,7,28579,11,13,2,3,2,2,2,6,864,0,4202.92,54000
718,1,3,2,6,80226,13,98,2,1,3,3,2,3,306,0,2221.83,145000
719,2,1,3,5,59222,1,1,1,1,2,3,2,6,902,0,1222.76,4000
720,1,2,5,4,39491,5,84,1,2,1,2,2,4,209,0,2526.9,99000
721,1,2,5,1,27805,3,86,2,1,3,2,2,1,520,1,1293.26,95000
722,2,1,4,2,36962,5,49,1,3,2,1,2,5,711,1,1029.1,64000
723,2,2,3,6,34650,1,11,2,2,1,3,1,5,387,0,4759.15,22000
724,1,1,4,8,94583,13,53,3,1,3,1,1,3,629,0,4949.39,100000
725,1,1,1,6,84647,14,59,3,2,3,3,1,6,373,1,1608.24,109000
726,1,1,5,6,75563,8,48,2,3,3,2,1,5,117,1,1760.19,80000
727,2,1,3,9,17192,9,71,3,1,3,2,1,2,616,0,2512.17,106000
728,2,3,2,1,88518,4,47,3,3,2,2,2,3,563,1,3572.47,59000
729,1,1,1,3,40116,3,90,3,3,2,1,2,3,724,0,876.83,99000
730,2,3,2,7,20074,2,46,1,3,3,1,2,1,826,0,756.35,60000
731,1,3,1,6,68418,2,92,1,2,2,3,2,5,360,0,2794.23,106000
732,2,2,3,4,32445,5,3,1,2,2,3,1,1,644,1,1618.45,18000
733,2,2,2,2,39084,2,86,3,2,1,3,1,5,472,1,4744.5,92000
734,1,1,3,8,10928,11,67,1,3,3,2,1,4,793,1,1115.2,108000
735,1,2,1,5,55469,4,22,1,3,2,3,2,1,713,0,1470.14,34000
736,2,2,3,10,75941,7,6,3,1,2,2,2,4,641,1,2707.12,35000
737,1,3,3,4,38106,2,25,3,3,2,2,1,4,209,0,765.09,31000
738,2,2,2,6,43964,1,4,3,1,3,2,1,5,795,0,215.56,15000
739,1,1,2,7,94850,9,45,1,1,3,3,1,4,114,1,4196.83,80000
740,2,2,5,8,91194,10,34,3,3,3,2,2,3,280,0,673.76,72000
741,2,3,3,5,30143,14,66,2,2,1,1,2,4,892,1,2140.46,108000
742,2,2,2,8,22884,5,58,2,2,1,2,1,6,717,1,3600.81,81000
743,2,3,1,7,11326,2,67,1,2,2,3,1,5,499,1,3812.89,81000
744,1,2,5,1,24810,13,24,3,2,3,2,2,6,109,1,657.21,63000
745,2,1,1,10,65011,12,91,3,3,2,2,2,3,637,0,1779.04,135000
746,1,2,3,7,54882,12,35,1,3,2,2,2,3,437,0,2105.69,79000
747,1,2,1,8,99141,11,71,1,2,2,1,1,2,105,0,1022.83,112000
748,1,3,4,2,77555,14,64,1,3,3,3,1,5,269,1,1147.95,106000
749,2,2,5,5,73898,13,55,3,1,2,1,1,1,811,0,2277.14,94000
750,1,2,2,2,99966,6,8,1,1,1,1,2,4,437,1,3026.57,26000
751,1,1,4,3,30281,12,84,2,1,3,1,2,3,320,1,293.22,120000
752,2,1,5,5,9571,13,86,2,3,1,3,2,6,339,1,2473.86,125000
753,1,2,2,5,71452,6,57,2,1,3,1,2,2,971,1,3047.58,75000
754,2,3,4,6,61908,14,17,2,3,1,1,1,2,824,0,829.17,67000
755,2,1,3,9,74514,5,37,1,2,1,1,1,2,662,0,867.32,60000
756,2,1,4,4,38138,12,76,3,2,1,2,1,6,732,0,1265.76,112000
757,2,2,2,10,79818,9,63,2,2,1,1,1,2,408,1,3842.64,98000
758,1,3,2,5,57208,9,98,3,1,3,2,2,2,665,0,3423.58,125000
759,2,1,4,10,81042,8,15,1,2,3,1,2,6,848,0,2632.98,47000
760,2,3,5,10,32927,5,48,1,1,1,2,2,4,541,0,1040.38,71000
761,2,2,5,9,95322,6,34,2,2,3,2,2,2,794,0,815.71,60000
762,2,2,4,10,81541,9,10,1,3,3,3,2,2,402,1,4970.62,45000
763,2,3,5,2,80823,2,31,2,3,1,2,2,2,176,0,800.67,37000
764,1,2,3,7,99792,5,22,2,1,3,3,2,1,356,1,770.18,45000
765,1,1,5,5,96238,6,7,1,1,1,3,1,1,951,1,1607.88,25000
766,1,2,4,3,52743,2,25,3,1,2,2,1,5,698,1,3324.2,31000
767,2,1,4,2,42576,4,54,1,3,2,2,1,2,113,0,3158.36,66000
768,1,1,1,9,93577,14,26,3,3,2,2,1,1,404,0,3325.54,76000
769,2,3,3,5,62828,11,12,1,1,3,1,2,4,643,0,3823.35,45000
770,1,3,4,6,59291,2,81,1,1,1,1,1,1,657,0,1388.24,95000
771,2,2,4,8,77318,1,76,1,1,1,3,1,3,130,1,4364.27,87000
772,2,2,1,1,25510,1,20,2,2,2,1,2,2,726,1,304.91,23000
773,1,1,5,3,92460,14,93,1,3,1,3,1,2,528,0,4636.52,135000
774,2,2,4,6,53187,10,34,2,1,1,1,1,3,757,1,1484.94,72000
775,2,3,3,4,1350,11,76,3,1,3,1,1,5,797,0,675.53,109000
776,1,2,1,10,74097,8,17,2,1,3,1,2,6,923,1,483.71,49000
777,2,1,1,3,10817,15,53,3,2,3,1,1,5,646,1,4869.95,98000
778,2,2,4,10,45296,13,56,1,2,1,3,2,1,360,1,4945.23,103000
779,2,3,2,6,65727,9,52,2,3,1,1,1,3,298,0,3468.3,87000
780,2,2,1,5,88413,6,13,2,2,1,1,2,6,116,1,1362.71,31000
781,2,2,4,5,16059,3,21,3,2,1,3,2,1,435,0,4036.06,30000
782,2,1,3,1,96706,1,78,2,3,3,2,1,1,595,0,3891.09,81000
783,2,3,4,4,63154,5,68,1,3,2,1,2,6,986,1,3031.42,83000
784,2,2,5,8,80857,10,76,3,3,2,2,1,6,339,0,1319.8,114000
785,2,2,2,2,61960,6,85,1,2,3,1,2,2,672,1,4765.27,103000
786,1,2,4,10,92297,13,99,1,3,3,1,1,3,252,0,765.77,146000
787,1,3,4,7,78197,11,50,1,1,1,1,2,1,977,1,4363.66,91000
788,1,1,4,1,78071,3,43,1,3,1,3,1,4,847,0,2989.44,52000
789,1,1,5,1,85669,7,92,3,3,2,3,2,3,136,1,1672.41,113000
790,1,2,4,8,70902,15,74,2,2,2,2,1,3,450,1,4144.22,127000
791,2,2,3,7,5665,8,40,1,3,2,1,2,6,664,1,1052.37,72000
792,1,3,3,1,51701,4,36,1,1,2,3,1,4,863,1,4404.16,48000
793,1,3,1,5,70797,7,78,2,3,3,2,1,3,719,0,1278.63,99000
794,1,3,2,8,42862,13,51,2,2,3,2,1,1,105,1,4572.95,98000
795,2,2,1,5,14151,13,41,3,1,3,1,1,6,615,0,166.65,80000
796,1,3,1,3,23331,5,49,3,2,2,2,2,4,898,1,3021.37,64000
797,1,3,5,2,40047,7,30,3,1,2,2,2,1,439,0,3975.33,51000
798,2,3,2,3,54117,3,11,2,2,2,3,1,6,456,1,4274.59,20000
799,2,3,5,6,37592,10,2,2,2,3,3,2,1,483,0,552.77,40000
800,1,1,1,2,36277,5,97,3,1,3,2,1,4,537,0,4533.99,112000
801,1,3,2,10,38527,9,68,2,1,3,3,2,1,550,1,2580.84,103000
802,2,1,3,1,18193,9,38,2,2,2,3,1,2,607,0,3306.82,65000
803,1,3,3,1,14028,7,22,3,2,3,1,2,6,205,1,433.6,43000
804,2,2,4,3,68936,15,70,2,3,1,2,1,3,863,0,823.94,115000
805,1,2,1,1,41880,12,25,3,2,3,2,2,3,350,0,4923.08,61000
806,1,3,1,5,22866,13,97,3,2,1,2,1,6,483,1,689.7,136000
807,1,3,3,6,35076,3,87,3,3,1,2,1,3,271,1,3720.89,104000
808,1,1,4,10,96031,8,76,2,3,1,2,2,1,155,1,4921.41,108000
809,1,1,5,9,2873,13,79,3,1,3,3,1,5,271,0,1298.44,126000
810,2,2,5,6,74060,7,36,2,1,1,1,1,1,323,1,1822.68,65000
811,1,3,3,1,56829,2,41,3,1,3,1,1,5,931,1,4285.21,47000
812,2,1,4,3,6379,15,84,1,2,2,2,2,4,848,1,4819.85,129000
813,1,2,3,10,21978,7,31,2,1,1,2,1,2,813,0,235.52,60000
814,1,3,5,3,29221,15,21,1,2,1,3,1,2,984,1,1011.47,66000
815,2,3,2,7,70401,11,56,2,2,2,3,1,3,943,1,4732.14,97000
816,2,1,2,1,47464,3,52,1,1,2,3,1,2,868,1,1789.02,61000
817,2,1,4,3,48069,4,22,2,3,2,1,1,4,386,0,1009.98,34000
818,2,2,3,10,43604,10,52,1,1,2,2,1,3,788,0,3255.08,90000
819,1,1,2,3,6291,8,67,2,2,1,2,2,6,133,1,2304.48,91000
820,1,1,4,7,62981,2,36,3,1,3,2,1,2,499,1,4171.73,50000
821,1,2,3,1,8407,12,57,1,1,1,2,2,3,255,1,546.23,93000
822,2,2,4,4,92828,3,59,1,1,1,1,1,1,209,1,3555.41,68000
823,1,2,1,8,78581,2,92,1,2,2,2,2,2,270,1,3149.74,106000
824,1,2,4,5,16947,14,26,1,1,3,2,2,1,718,0,2333.83,68000
825,2,2,2,7,47985,11,1,2,1,3,1,2,4,331,0,3801.47,42000
826,1,3,4,1,24258,13,83,3,2,3,1,2,3,684,1,2074.41,122000
827,2,1,5,6,54751,8,66,1,1,3,2,2,3,830,1,3255.61,98000
828,2,2,2,3,6342,7,26,1,3,2,2,1,6,769,1,1362.56,47000
829,1,2,4,3,65755,1,87,1,3,2,2,2,2,714,0,1243.71,90000
830,1,3,3,6,95692,4,56,1,2,2,3,1,2,356,1,4407.2,76000
831,2,3,1,2,88755,11,96,2,2,2,1,2,4,696,0,2441.73,129000
832,2,2,3,3,79961,3,85,3,1,2,2,1,1,701,0,4737.56,94000
833,1,3,2,7,30564,14,46,3,2,3,1,2,2,594,0,4839.89,96000
834,1,1,1,8,75917,11,35,1,1,2,3,1,6,687,1,3261.5,76000
835,2,3,2,8,41157,10,30,2,1,1,2,1,6,720,1,354.32,68000
836,2,1,2,7,17340,14,41,1,1,1,3,1,3,405,0,431.84,91000
837,2,3,1,10,12287,14,11,2,2,1,1,2,3,205,0,1052.15,61000
838,1,1,2,8,40876,14,50,1,1,1,1,1,6,218,1,390.24,100000
839,1,3,4,4,69979,11,2,3,1,3,2,2,6,771,1,3299.92,35000
840,1,3,2,7,88938,12,76,3,3,3,1,2,3,526,0,2969.38,120000
841,2,2,1,7,61815,4,64,1,3,3,3,1,4,865,0,4485.1,84000
842,1,1,3,6,2083,7,53,3,3,1,2,1,4,559,0,1600.86,82000
843,2,2,4,3,73175,9,1,2,3,1,2,1,3,697,0,2068.29,28000
844,1,3,3,2,70213,13,28,1,1,2,2,2,5,102,0,3450.05,67000
845,1,2,4,9,3146,13,38,1,3,3,3,2,3,279,1,4200.78,85000
846,1,1,3,3,41307,1,31,1,3,1,1,1,1,442,1,3789.53,34000
847,2,2,1,1,25918,2,3,1,1,2,1,2,2,447,0,2606.84,9000
848,1,1,1,10,13619,12,57,2,2,1,1,2,1,361,0,3273.12,101000
849,1,2,4,9,47877,15,52,2,2,1,3,1,2,853,1,2185.86,105000
850,2,1,4,6,77461,15,81,2,1,1,2,2,6,197,0,4513.73,134000
851,2,2,1,8,20047,11,56,2,2,1,1,1,4,146,1,1542.51,97000
852,2,1,1,8,74630,5,50,2,2,2,3,1,3,747,0,3142.48,73000
853,1,1,3,10,65841,9,22,1,2,3,2,1,1,477,1,4626.74,57000
854,1,3,1,8,13191,14,71,3,2,2,2,1,3,797,1,955.49,121000
855,1,3,5,2,4505,11,80,3,2,2,2,1,1,853,1,3728.63,113000
856,1,3,2,8,63873,8,63,2,2,2,2,2,3,906,0,3756.08,95000
857,2,3,5,9,22858,13,64,3,2,3,2,2,2,879,1,467.07,111000
858,2,1,1,10,38824,4,35,2,3,3,1,2,5,758,1,1763.72,55000
859,2,3,4,6,76499,3,10,2,1,1,2,2,4,778,1,2222.44,27000
860,1,3,4,1,21896,2,72,3,1,3,3,1,5,866,0,1791.09,78000
861,2,2,3,9,69801,1,31,2,1,1,2,1,3,981,1,3302.14,42000
862,2,1,3,4,96093,3,83,1,1,1,3,1,1,448,1,3540.27,92000
863,2,2,1,10,87663,7,35,1,3,3,3,2,6,723,0,2877.81,64000
864,1,2,1,4,25568,14,45,3,1,3,2,1,6,962,0,2247.4,87000
865,2,1,2,5,12489,10,8,3,2,2,1,1,1,266,0,1597.44,38000
866,2,2,2,7,93573,6,14,1,2,2,1,2,3,843,1,1413.91,40000
867,2,1,1,8,27873,14,53,2,2,2,2,1,2,128,1,3956.27,103000
868,1,2,4,10,66264,3,24,1,3,3,2,2,4,783,0,855.2,41000
869,1,2,2,4,87052,11,92,2,3,1,3,2,1,205,1,1516.5,125000
870,1,2,4,4,77775,2,66,1,1,2,2,2,1,805,0,3023.61,72000
871,1,1,5,1,25948,6,37,2,3,3,3,1,6,223,1,3525.92,55000
872,2,3,3,8,15070,2,100,2,1,1,2,2,2,324,1,3033.57,114000
873,2,1,3,9,6474,13,23,3,3,1,2,2,6,717,0,2901.88,70000
874,2,2,3,7,11718,5,82,2,2,2,2,1,3,908,0,4627.35,105000
875,2,1,2,5,82656,5,82,2,2,1,1,2,6,840,1,3848.72,97000
876,1,3,3,3,32585,15,86,1,3,1,1,1,6,493,0,3316.47,131000
877,2,1,5,6,18460,7,90,1,3,3,3,1,6,861,1,1200.88,119000
878,1,3,5,4,45221,8,62,1,1,3,1,1,3,180,0,1452.61,86000
879,1,1,1,6,18533,5,18,2,2,1,2,1,3,314,1,3743.55,41000
880,1,2,1,4,32144,12,61,2,2,2,3,2,3,184,1,3100.55,97000
881,2,2,2,5,34536,12,49,1,3,1,2,2,1,771,1,2959.77,85000
882,2,1,2,7,58835,2,33,1,2,2,3,1,1,505,1,4692.49,47000
883,2,2,5,7,81616,1,12,2,3,3,1,1,5,775,1,3876.96,23000
884,2,3,3,5,90272,7,80,1,1,3,1,1,5,589,1,4535.85,101000
885,1,2,3,10,66643,2,30,2,2,3,3,2,6,228,0,2051.19,44000
886,2,1,1,6,12828,7,16,2,2,3,1,1,3,326,1,4556.8,45000
887,1,3,3,8,69255,4,20,1,2,1,2,1,6,360,0,3535.43,40000
888,2,3,2,1,20810,6,77,1,2,2,1,2,3,726,0,562.4,95000
889,1,3,5,9,99490,12,56,1,2,3,1,2,5,506,0,4730.93,100000
890,1,3,5,1,28318,5,35,2,1,2,1,2,2,218,1,1116.5,50000
891,1,1,3,7,64830,14,87,3,1,2,2,1,6,278,0,3846.65,137000
892,2,3,2,5,45011,11,96,1,3,3,1,2,6,626,0,952.48,129000
893,2,3,1,7,92646,8,34,1,2,3,2,1,1,547,0,4480.0,66000
894,2,2,2,3,44327,10,53,3,2,1,2,1,6,720,1,2973.0,83000
895,2,3,3,4,58634,8,4,3,3,3,2,2,5,306,0,2391.43,28000
896,2,3,4,3,99208,8,95,3,2,2,1,2,1,691,0,1552.32,119000
897,1,1,2,1,87280,4,19,1,3,1,3,1,2,562,1,2273.15,31000
898,2,3,5,7,65037,7,35,2,2,1,2,2,2,867,1,2020.1,64000
899,2,1,3,4,95842,12,5,2,2,2,1,1,2,990,1,2811.79,41000
900,1,2,1,3,35034,9,29,3,2,3,2,2,6,387,0,3840.95,56000
901,2,2,1,6,31031,3,100,3,3,1,2,1,6,130,1,3663.44,117000
902,2,3,2,3,63232,7,54,1,2,2,2,1,4,883,1,1015.46,75000
903,2,1,4,8,90653,2,76,1,1,3,2,2,6,560,1,3785.15,90000
904,2,1,3,8,31154,11,40,1,3,2,2,1,4,521,0,3354.61,81000
905,1,1,1,4,26452,15,80,3,3,3,2,1,2,944,0,808.24,125000
906,1,3,3,6,42121,14,60,1,2,2,3,2,1,157,1,1786.51,110000
907,1,3,2,2,90056,3,39,2,2,2,2,2,6,104,0,3768.86,48000
908,2,1,5,9,46193,3,16,1,2,3,2,1,5,651,0,2841.11,33000
909,2,3,5,1,59496,7,50,2,3,2,3,1,4,634,1,2110.36,71000
910,2,2,4,8,55735,15,49,1,1,3,3,1,2,436,0,1474.94,102000
911,1,3,2,1,22470,15,36,2,3,3,1,2,5,936,1,318.32,81000
912,1,2,4,4,28704,8,36,1,3,2,1,2,6,828,1,2125.22,60000
913,1,2,2,6,45989,12,77,2,2,2,2,1,2,941,1,4589.56,121000
914,1,3,5,9,35140,8,70,2,3,3,1,2,3,975,1,4807.26,102000
915,1,3,5,8,97201,14,33,2,3,2,2,1,3,354,1,1793.62,83000
916,1,3,4,6,5171,14,18,2,2,2,1,2,3,466,0,4895.86,68000
917,2,2,5,1,98133,9,19,1,1,2,2,2,5,361,0,453.46,46000
918,2,2,2,6,53088,1,49,2,1,1,1,2,4,807,1,3035.73,60000
919,1,2,1,8,33211,8,35,2,1,1,2,2,3,914,0,3208.46,67000
920,1,2,5,1,39709,12,96,1,2,2,3,1,1,116,1,1720.84,132000
921,2,3,5,2,54169,3,92,3,1,3,1,1,6,463,0,1115.34,101000
922,2,1,3,7,50068,1,99,1,3,1,3,2,6,648,0,3220.58,110000
923,2,3,3,2,48341,1,53,2,3,2,1,2,6,301,1,1857.8,56000
924,1,2,5,2,71693,5,1,3,2,3,2,2,5,360,1,712.93,16000
925,1,2,5,7,32417,6,25,2,2,3,1,1,4,207,1,4810.87,51000
926,2,2,1,3,33448,4,67,2,3,1,1,2,5,770,1,3272.07,79000
927,1,1,1,3,57350,2,54,1,3,1,1,2,3,719,1,2306.86,60000
928,2,2,5,10,16174,6,7,3,2,1,3,1,2,522,1,3983.82,33000
929,2,1,2,3,18849,12,99,3,1,1,3,2,1,877,1,3182.11,135000
930,1,1,5,3,20743,2,83,3,2,3,2,2,4,947,1,2077.06,89000
931,2,1,1,4,8198,1,29,1,3,3,3,1,6,281,1,3851.1,32000
932,2,3,1,2,59680,14,15,3,1,3,1,1,3,494,0,2557.07,57000
933,2,3,4,8,79068,7,41,2,3,1,1,2,4,858,1,1537.38,70000
934,1,3,1,8,41657,5,17,3,3,3,2,2,6,151,1,155.37,40000
935,1,1,3,2,68631,1,49,2,2,2,3,1,5,239,1,3952.77,52000
936,2,2,3,6,85932,6,82,3,3,1,3,1,3,243,0,4124.1,108000
937,1,3,2,5,33265,5,69,1,1,3,3,1,6,850,1,116.32,84000
938,1,1,1,1,33157,12,93,2,3,1,3,1,2,680,1,1384.29,129000
939,2,3,4,5,85630,15,90,3,1,3,1,1,4,819,1,2670.9,135000
940,2,1,1,10,82619,9,24,2,3,2,1,1,6,443,1,2975.04,59000
941,1,3,2,10,23953,15,39,1,3,3,2,2,2,416,1,1987.39,92000
942,2,3,1,5,48687,2,41,2,3,3,3,2,1,843,1,4451.09,47000
943,1,3,4,10,45135,13,72,2,3,2,2,1,2,712,0,3022.66,119000
944,2,1,3,5,62292,14,77,3,1,2,3,1,1,456,1,1758.58,119000
945,1,3,3,9,89806,12,91,3,3,3,3,2,4,787,1,2439.73,135000
946,1,3,5,5,19594,2,30,1,2,2,3,2,6,240,0,1510.05,36000
947,1,1,4,6,43594,12,52,1,2,3,3,1,1,852,1,1107.47,96000
948,1,3,4,5,26302,15,86,1,2,1,1,1,5,848,1,2288.75,131000
949,1,2,5,9,30691,10,66,1,2,2,2,1,6,910,0,2895.03,104000
950,2,3,5,7,99252,15,18,3,1,3,2,2,6,192,1,1916.05,71000
951,2,1,2,1,29684,6,89,3,2,3,3,2,1,993,1,4509.05,107000
952,1,3,3,1,76884,8,93,2,1,1,3,1,2,706,1,2031.98,117000
953,2,1,3,1,21747,15,17,2,1,2,2,2,1,748,1,4794.45,62000
954,2,3,3,7,38727,11,41,1,2,2,1,1,1,937,0,2594.5,82000
955,1,1,3,8,2862,3,23,1,2,3,3,1,3,224,1,775.98,40000
956,1,3,1,9,8489,14,39,1,1,3,2,2,5,693,0,1618.27,89000
957,2,3,4,6,7612,1,81,2,3,3,3,1,2,128,0,3343.74,92000
958,2,2,5,9,72329,14,45,3,2,1,2,2,3,932,0,2614.97,95000
959,1,1,3,10,16052,6,99,3,1,2,2,2,6,362,0,2056.4,125000
960,2,3,3,6,31324,7,69,1,2,1,1,1,1,261,0,4601.47,98000
961,1,3,5,1,89480,14,51,1,2,3,1,2,3,617,0,1163.25,93000
962,1,1,5,3,57885,2,19,1,3,3,1,1,6,713,1,2158.1,25000
963,1,1,4,3,35837,2,47,3,2,3,1,2,4,231,1,3121.69,53000
964,2,1,2,7,75568,1,51,3,1,2,1,2,1,864,1,2420.66,62000
965,1,1,4,7,18431,7,80,1,2,2,3,1,2,596,0,1303.06,109000
966,2,2,5,4,11260,2,19,2,1,3,2,2,2,897,0,2522.71,25000
967,2,1,2,3,4239,2,28,1,2,1,1,1,1,582,0,1476.45,34000
968,2,1,2,7,3861,10,85,1,1,2,3,2,3,531,1,2974.73,123000
969,1,2,5,2,8626,4,85,1,2,1,3,1,4,796,1,2355.23,97000
970,2,3,4,10,90415,9,79,3,2,1,1,2,6,871,1,3494.39,114000
971,2,3,3,4,67551,11,86,3,2,3,1,2,5,228,1,4342.51,119000
972,2,2,3,3,95006,13,18,3,3,1,3,1,1,927,0,1504.61,57000
973,1,2,4,2,68409,13,65,2,3,3,3,1,6,453,1,4111.23,104000
974,2,3,3,6,8100,9,12,3,3,1,1,1,5,306,0,1597.91,47000
975,1,3,3,9,75719,5,26,3,1,3,2,2,2,976,0,530.19,49000
976,2,1,5,4,17794,9,49,3,3,2,1,1,5,595,0,3803.92,76000
977,2,1,1,5,85343,11,75,1,1,3,3,1,4,717,1,928.41,108000
978,2,1,4,6,68635,12,77,2,1,2,3,1,2,821,1,3441.98,121000
979,1,2,2,4,40869,6,73,3,1,1,1,2,3,160,1,3679.28,91000
980,1,3,5,7,27529,10,55,1,1,2,1,2,3,654,1,4420.31,93000
981,1,1,1,4,42153,4,12,1,1,3,1,1,2,937,1,1999.94,24000
982,2,3,3,7,72610,11,57,1,2,2,1,1,1,565,0,756.28,98000
983,1,2,3,4,6874,9,20,2,2,3,3,1,6,180,1,4262.17,47000
984,1,2,2,2,24258,15,75,2,3,2,1,2,2,398,1,841.39,120000
985,1,3,5,3,97123,11,70,3,1,1,3,1,5,336,1,1931.79,103000
986,1,2,4,5,11730,5,78,3,2,2,1,1,5,549,0,2937.77,93000
987,1,3,1,8,3268,12,5,3,2,3,1,1,5,425,0,835.98,49000
988,1,2,4,1,90978,2,11,1,3,2,2,1,5,637,1,1849.92,17000
989,2,2,2,5,3376,2,11,2,1,3,3,1,5,968,1,2735.43,17000
990,2,3,3,4,34253,7,33,2,1,3,2,1,2,743,0,735.57,54000
991,1,3,4,6,88409,12,98,2,1,1,2,1,5,963,1,1978.28,142000
992,1,3,1,5,51316,13,100,3,3,3,2,1,3,755,1,2064.55,139000
993,2,2,5,5,18490,2,55,3,3,2,3,1,3,938,0,2550.57,61000
994,2,1,2,7,69109,4,87,2,2,2,1,1,2,762,0,4094.58,107000
995,1,1,3,2,37673,6,79,3,3,1,2,1,4,676,0,1139.58,97000
996,2,3,2,10,57810,1,9,3,2,3,2,2,4,240,0,3060.41,20000
997,1,3,5,2,76198,2,24,3,1,1,3,2,4,364,1,2705.59,30000
998,1,3,2,1,91681,11,45,2,2,1,3,1,1,667,1,3032.16,78000
999,1,1,5,9,30078,14,45,2,3,2,1,2,3,507,1,3930.44,95000
1000,2,2,4,9,18891,7,100,3,1,1,1,2,6,884,0,3229.19,129000
